seed_id,target_id,source_ideology,source_topic,rank,condition
mJXeb5iHSAg,uvdHzReIGw4,feminism,sexual_violence,20,anti_profile
8ZKbKSHK0qY,2ewK9OXaoGo,feminism,dating_marriage,1,anti_profile
8ZKbKSHK0qY,2y-7CZF0qnM,feminism,dating_marriage,2,anti_profile
8ZKbKSHK0qY,dpABzWLO43M,feminism,dating_marriage,3,anti_profile
8ZKbKSHK0qY,EZWFRZ8_wI0,feminism,dating_marriage,4,anti_profile
8ZKbKSHK0qY,k2cmSw7vpPI,feminism,dating_marriage,5,anti_profile
8ZKbKSHK0qY,VpqzCWo2Ev4,feminism,dating_marriage,6,anti_profile
8ZKbKSHK0qY,3HmcwhAMmAo,feminism,dating_marriage,7,anti_profile
8ZKbKSHK0qY,oDxWuXdLL6A,feminism,dating_marriage,8,anti_profile
8ZKbKSHK0qY,rJGCjSYSo-k,feminism,dating_marriage,9,anti_profile
8ZKbKSHK0qY,qmo3zASNdp8,feminism,dating_marriage,10,anti_profile
8ZKbKSHK0qY,QEnwaVUNCaU,feminism,dating_marriage,11,anti_profile
8ZKbKSHK0qY,MHyc-6mU6Aw,feminism,dating_marriage,12,anti_profile
8ZKbKSHK0qY,g5STchALAMM,feminism,dating_marriage,13,anti_profile
8ZKbKSHK0qY,Fa51m2_OU9g,feminism,dating_marriage,14,anti_profile
8ZKbKSHK0qY,6P4iYOBw-sQ,feminism,dating_marriage,15,anti_profile
8ZKbKSHK0qY,1yVIau79Lkc,feminism,dating_marriage,16,anti_profile
8ZKbKSHK0qY,vNBhTsr1m30,feminism,dating_marriage,17,anti_profile
8ZKbKSHK0qY,iQlK9nwsOA4,feminism,dating_marriage,18,anti_profile
8ZKbKSHK0qY,jF5H_9B_RwQ,feminism,dating_marriage,19,anti_profile
8ZKbKSHK0qY,xUwikz7-wEg,feminism,dating_marriage,20,anti_profile
3luW934Kknw,EnQzS7_WMe0,feminism,dating_marriage,1,anti_profile
3luW934Kknw,MTSLWpZYj2I,feminism,dating_marriage,2,anti_profile
3luW934Kknw,nTjUCO6DWj8,feminism,dating_marriage,3,anti_profile
3luW934Kknw,rJGCjSYSo-k,feminism,dating_marriage,4,anti_profile
3luW934Kknw,DKrK3oXyMes,feminism,dating_marriage,5,anti_profile
3luW934Kknw,vNBhTsr1m30,feminism,dating_marriage,6,anti_profile
3luW934Kknw,-5BiatsX8b4,feminism,dating_marriage,7,anti_profile
3luW934Kknw,UHtkdL5ngnA,feminism,dating_marriage,8,anti_profile
3luW934Kknw,QEnwaVUNCaU,feminism,dating_marriage,9,anti_profile
3luW934Kknw,gs-h6oFgcQY,feminism,dating_marriage,10,anti_profile
3luW934Kknw,ZVI7iSMVsGs,feminism,dating_marriage,11,anti_profile
3luW934Kknw,LclWjFGSomw,feminism,dating_marriage,12,anti_profile
3luW934Kknw,OOOhr3PL4aU,feminism,dating_marriage,13,anti_profile
3luW934Kknw,s8n7P3aijKk,feminism,dating_marriage,14,anti_profile
3luW934Kknw,gKInIToiSJ0,feminism,dating_marriage,15,anti_profile
3luW934Kknw,O-Se7PIdReE,feminism,dating_marriage,16,anti_profile
3luW934Kknw,pZws_AxGxP0,feminism,dating_marriage,17,anti_profile
3luW934Kknw,NeDrIyYOWk8,feminism,dating_marriage,18,anti_profile
3luW934Kknw,rFSYaUZQ9h4,feminism,dating_marriage,19,anti_profile
3luW934Kknw,d7XzJN0ktXo,feminism,dating_marriage,20,anti_profile
sQvZbI80IvQ,2y-7CZF0qnM,feminism,gender_conflict_discourse,1,anti_profile
sQvZbI80IvQ,rJGCjSYSo-k,feminism,gender_conflict_discourse,2,anti_profile
